idVisit,serverTime,timeSpent,actionCategory,actionName,userName,department,team,title,organization,name,country
208704,2017-01-02 04:02:21,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:22,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:22,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:22,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:22,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:23,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:23,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:23,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:23,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:23,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:24,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:02:24,102,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:04:06,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:04:07,34,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:04:41,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:04:42,142,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:04,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:04,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:04,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:04,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:05,53,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:58,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:59,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:59,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:59,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:07:59,14,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:08:13,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:08:14,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:08:14,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:08:14,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:08:14,154,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:48,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:49,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:10:50,40,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:11:30,9,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:11:39,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:11:40,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:11:41,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:11:41,1620,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208709,2017-01-02 04:32:06,,Webnei downloaded,Harmonized Object Model for SRAN and LTE  LTE3296,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208704,2017-01-02 04:38:41,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:41,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:42,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:42,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:42,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:42,2,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:44,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:44,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:44,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:44,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:44,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:45,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:45,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:38:46,16,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:39:02,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:39:03,106,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:49,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:50,7,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:57,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:58,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:58,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:58,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:59,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:59,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:40:59,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:00,16,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:16,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:16,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:17,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:18,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:18,9,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:27,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:27,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:27,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:41:28,1055,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:59:03,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 04:59:03,713,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:10:56,3,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:10:59,35,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:34,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:34,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:35,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:35,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:35,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:36,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:36,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:36,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:36,3,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:39,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:40,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:41,,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:41,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:42,1,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208704,2017-01-02 05:11:43,1406,Webnei downloaded,RL70 FSMr2 Capacity and Dimensioning LTE1798,Alien Assault  ,MN Mobile Networks,MN GS APJ RSO NPO ID 2,NPO RAN Specialist,MN Global Services,Alien Assault  ,Indonesia
208718,2017-01-02 05:21:01,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alienators: Evolution Continues  ,MN Mobile Networks,MN CC Cloud SDM Bus ProdM2,Release Product Manager,MN Converged Core,Alienators: Evolution Continues  ,India
208722,2017-01-02 05:38:12,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alien Attack  ,ION IP Optical Networks,ION IP Optical Networks117,"Specialist, SW",ION IP Optical Networks1,Alien Attack  ,Finland
208733,2017-01-02 06:17:41,3,Favourites filtering Clicked,favourites,Agatha Christie: The ABC Murders  ,MN Mobile Networks,MN GS APJ MU Korea LGU&amp;KT,Technical Project Manager LGU+,MN Global Services,Agatha Christie: The ABC Murders  ,South Korea
208733,2017-01-02 06:17:44,6,Top filtering Clicked,top,Agatha Christie: The ABC Murders  ,MN Mobile Networks,MN GS APJ MU Korea LGU&amp;KT,Technical Project Manager LGU+,MN Global Services,Agatha Christie: The ABC Murders  ,South Korea
208733,2017-01-02 06:17:50,,Category filtering Clicked,LTE,Agatha Christie: The ABC Murders  ,MN Mobile Networks,MN GS APJ MU Korea LGU&amp;KT,Technical Project Manager LGU+,MN Global Services,Agatha Christie: The ABC Murders  ,South Korea
208749,2017-01-02 06:47:36,,WebNei clicked,LTE1570,Alien 8 Remake  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien 8 Remake  ,Poland
208751,2017-01-02 06:51:07,7,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Alien Attack  ,ION IP Optical Networks,ION IP Optical Networks117,"Specialist, SW",ION IP Optical Networks1,Alien Attack  ,Finland
208751,2017-01-02 06:51:14,248,Webnei downloaded,AirScale System Module in FDD LTE (FL16A),Alien Attack  ,ION IP Optical Networks,ION IP Optical Networks117,"Specialist, SW",ION IP Optical Networks1,Alien Attack  ,Finland
208751,2017-01-02 06:55:22,35,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alien Attack  ,ION IP Optical Networks,ION IP Optical Networks117,"Specialist, SW",ION IP Optical Networks1,Alien Attack  ,Finland
